Datetime;Feed flow;Reflux flow;Reflux temperature;Hot oil return temperature;Reboiler temperature;Column bottom temperature;Hot oil supply temperature;Hot oil flow
;1;2;3;4;5;6;7;8
;KG/H;KG/H;C;C;C;C;C;kg/hr
1-10-2017 0:00;991.5162781;2151.549228;125.1451937;174.3019023;206.718967;196.4540913;220.4697381;8661.719178
1-10-2017 1:00;991.0655202;2152.096495;125.0406874;174.3007013;206.71437;196.4300582;220.4458901;8692.562294
1-10-2017 2:00;999.8267708;2152.643763;125.0608131;174.2995054;206.7036273;196.418987;220.4475987;8928.504304
1-10-2017 3:00;987.517547;2153.191031;125.0258612;174.2983095;206.6928847;196.5207178;220.5720789;8901.445279
1-10-2017 4:00;988.1218311;2153.738299;124.9424144;174.2971136;206.682142;196.4891895;220.5485221;8904.875011
1-10-2017 5:00;988.8811651;2159.027338;124.865521;174.2959177;206.6713993;196.443411;220.6034328;8951.076342
1-10-2017 6:00;989.6404991;2171.710967;124.8151288;174.2947218;206.6606566;196.544428;220.5619037;8924.272173
1-10-2017 7:00;990.399833;2184.029387;124.8270062;174.2935258;206.6499139;196.4617548;220.5551511;8897.468004
1-10-2017 8:00;991.159167;2171.874794;124.8858058;174.2924078;206.6401503;196.4890653;220.4924628;8870.663834
1-10-2017 9:00;990.7927963;2153.01694;125.0213076;174.3024764;206.6396487;196.563412;220.4919876;8843.859665
1-10-2017 10:00;986.9056109;2156.984916;124.9961564;174.320505;206.6414386;196.5047569;220.4583081;8818.495234
1-10-2017 11:00;982.764;2160.952892;124.9366037;174.3385335;206.6432285;196.43066;220.4675819;8796.918925
1-10-2017 12:00;1015.979465;2146.056836;125.00175;174.356562;206.6450184;196.5142751;220.4327349;8775.542923
1-10-2017 13:00;1001.576678;2144.82073;124.9958877;174.3745906;206.6468083;196.5532372;220.4379224;8754.166921
1-10-2017 14:00;991.2907369;2144.653006;124.9157212;174.3926191;206.6485982;196.4476326;220.4199543;8732.790918
1-10-2017 15:00;1007.448872;2144.485283;124.9513321;174.4106476;206.6503881;196.4380994;220.3488904;8711.414916
1-10-2017 16:00;1001.867411;2149.815596;124.8812659;174.4286235;206.6537704;196.4837558;220.4143011;8690.038914
1-10-2017 17:00;996.6417786;2148.042248;124.8492998;174.443815;206.6719595;196.4838954;220.4529267;8668.662912
1-10-2017 18:00;1000.917403;2142.154602;124.8802399;174.4574281;206.6937646;196.4803281;220.4705129;8652.73561
1-10-2017 19:00;1004.88196;2144.108803;124.9075043;174.4710413;206.7155698;196.5041958;220.4689704;8648.94033
1-10-2017 20:00;1005.293345;2146.063003;125.0222075;174.4846544;206.737375;196.5450534;220.4582255;8645.591273
1-10-2017 21:00;1008.797867;2149.85509;125.1535395;174.4483756;206.7458982;196.4758883;220.4966975;8641.826736
1-10-2017 22:00;1009.307131;2147.272489;125.2921672;174.5136034;206.780889;196.4372634;220.4974526;8647.994661
1-10-2017 23:00;1025.472027;2140.328485;125.3606014;174.4770259;206.8189737;196.4397955;220.5403509;8649.255154
2-10-2017 0:00;1140.044695;2150.246229;125.4839915;174.4610129;206.8935658;196.4683193;220.9134809;8687.744984
2-10-2017 1:00;1145.986557;2154.558697;125.773436;174.4970029;206.951993;196.4026759;221.110718;9257.188396
2-10-2017 2:00;1143.527313;2156.372688;125.8346564;174.5244965;206.9826983;196.5344613;221.3050667;9360.809056
2-10-2017 3:00;1140.829391;2158.18668;125.6634106;174.55199;207.0134036;196.5619964;221.2941536;9084.205796
2-10-2017 4:00;1138.121054;2160.000671;125.5976005;174.5794836;207.0441089;196.5756084;221.2266348;9087.652922
2-10-2017 5:00;1137.175015;2168.866869;125.5216576;174.6069771;207.0748142;196.5817909;221.1686231;9091.342608
2-10-2017 6:00;1139.578605;2166.157439;125.5563399;174.6344707;207.1055195;196.5354748;221.194429;9208.816329
2-10-2017 7:00;1142.062717;2186.789753;125.5934087;174.6619642;207.1362248;196.4500419;221.4408735;9892.109196
2-10-2017 8:00;1144.546829;2194.479688;125.7518645;174.6886271;207.1568776;196.4147142;221.4164749;9840.25606
2-10-2017 9:00;1146.494914;2198.450423;126.1761777;174.7073268;207.1135911;196.4210248;221.4612138;9630.121184
2-10-2017 10:00;1138.726486;2199.929759;126.482935;174.7240366;207.0590204;196.4511499;221.5133298;9849.02753
2-10-2017 11:00;1141.764401;2201.409095;126.6385727;174.7407464;207.0044496;196.5064834;221.5888971;9306.179381
2-10-2017 12:00;1136.530816;2202.888432;126.6694451;174.7574561;206.9498788;196.445074;221.6236926;9095.668105
2-10-2017 13:00;1131.225448;2210.109667;126.6980337;174.7741659;206.895308;196.384393;221.5373693;9076.737993
2-10-2017 14:00;1125.873642;2228.531151;126.4949432;174.7908757;206.8407373;196.0111897;220.8716883;9077.061928
2-10-2017 15:00;1125.754684;2238.174551;126.6576319;174.8075854;206.7861665;196.0902097;221.1361082;9077.385863
2-10-2017 16:00;1125.666464;2247.817951;126.7614403;174.8230458;206.7414208;196.0704131;221.1743686;9077.709798
2-10-2017 17:00;1125.578244;2257.461352;126.5550082;174.8270247;206.734167;195.9832411;221.2508458;9078.033734
2-10-2017 18:00;1125.490023;2267.104752;126.2513075;174.8282248;206.730578;195.9981204;221.2895136;9078.357669
2-10-2017 19:00;1125.401803;2276.748152;126.0781929;174.8294249;206.7269891;196.0256062;221.3461702;9078.681604
2-10-2017 20:00;1125.313583;2280.408962;126.001069;174.830625;206.7234001;196.053092;221.4004839;9079.087591
2-10-2017 21:00;1125.225363;2276.788413;125.9944817;174.8318251;206.7198111;196.0706584;221.28935;9079.818361
2-10-2017 22:00;1125.900252;2273.150705;125.9651997;174.8330252;206.7162221;196.0585053;221.1905999;9080.582514
2-10-2017 23:00;1127.614688;2269.512997;125.9846807;174.8342253;206.7126331;196.0443551;221.324103;9081.346667
3-10-2017 0:00;1129.335113;2265.875289;125.9413589;174.8344356;206.7101785;196.053332;221.3948402;9082.11082
3-10-2017 1:00;1131.055539;2262.237581;126.1081137;174.8274856;206.7116417;196.0801691;221.3792996;9082.874972
3-10-2017 2:00;1132.775965;2258.599873;126.6980994;174.8191122;206.7134362;196.0108819;221.3485587;9083.639125
3-10-2017 3:00;1134.496391;2254.962165;127.1961013;174.8107389;206.7152307;196.0126242;221.3458549;9084.403278
3-10-2017 4:00;1136.216817;2252.980489;127.3579686;174.8023656;206.7170252;196.0242939;221.321521;9090.036196
3-10-2017 5:00;1137.937243;2253.008069;127.355272;174.7939923;206.7188197;196.0353677;221.2770609;9107.683278
3-10-2017 6:00;1123.025672;2253.040237;127.4318403;174.785619;206.7206142;196.0408039;221.3235136;9125.887542
3-10-2017 7:00;1119.339248;2253.072405;127.4084811;174.7772457;206.7224087;196.0447248;221.3872511;9144.091806
3-10-2017 8:00;1119.78038;2253.104572;127.1723363;174.7705375;206.7279282;195.9440396;221.1735708;9224.589127
3-10-2017 9:00;1120.221511;2253.13674;126.8428555;174.7746517;206.7452777;196.0500125;221.4728623;10362.77363
3-10-2017 10:00;1120.662643;2253.168908;126.525779;174.7807158;206.5238025;195.9794595;221.3474644;10091.23373
3-10-2017 11:00;1121.103775;2253.201076;126.4372288;174.7867799;206.7086948;196.007635;221.3024625;11133.3815
3-10-2017 12:00;1121.544906;2256.765784;126.4602081;174.792844;206.6859884;196.0152247;221.3033438;11421.85722
3-10-2017 13:00;1121.986038;2264.607591;126.4805358;174.798908;206.6717566;196.0705785;221.4287317;10516.32125
3-10-2017 14:00;1122.126926;2272.458956;126.3632209;174.8049721;206.7496377;195.9542138;221.2941495;9351.693512
3-10-2017 15:00;1121.312418;2264.769653;126.4690335;174.8110362;206.7441694;195.9227995;221.3320978;9226.334751
3-10-2017 16:00;1120.426884;2246.653926;126.6846994;174.8168606;206.7387011;195.9372134;221.3568158;9235.196515
3-10-2017 17:00;1119.54135;2250.798052;127.1269819;174.8217495;206.7332328;196.009121;221.4276728;9188.925227
3-10-2017 18:00;1118.655816;2254.942179;127.3247098;174.826544;206.7277645;196.0485184;221.2871879;9288.526478
3-10-2017 19:00;1117.770282;2257.538139;127.4142298;174.8313385;206.7222963;195.9412325;221.1910935;9260.112963
3-10-2017 20:00;1116.90742;2255.212463;127.4382954;174.836133;206.716828;195.9524694;221.1799477;9181.449652
3-10-2017 21:00;1118.849288;2252.521475;127.4586271;174.8409275;206.711602;195.9370599;221.1665074;9125.155209
3-10-2017 22:00;1122.733753;2249.830488;127.3946546;174.845722;206.7166302;195.9196831;221.245401;9133.120873
3-10-2017 23:00;1126.618218;2247.1395;127.3959601;174.8505165;206.7270844;195.9307738;221.3344265;9141.086536
4-10-2017 0:00;1117.917511;2244.448513;127.3355506;174.8461071;206.7375385;195.9301016;221.2728762;9149.0522
4-10-2017 1:00;1124.858225;2241.757525;127.0467867;174.8067042;206.749756;195.9657678;221.3509107;9162.820098
4-10-2017 2:00;1123.239413;2246.024654;126.7917858;174.7891829;206.7935657;196.0372651;221.2768668;9131.195532
4-10-2017 3:00;1123.492424;2246.620581;126.6238078;174.798349;206.7875203;196.084965;221.4094779;9134.511316
4-10-2017 4:00;1123.911004;2247.039067;126.5418893;174.8055647;206.7821256;196.0725687;221.4343706;9245.595383
4-10-2017 5:00;1124.329585;2247.457553;126.5473299;174.8127804;206.7767308;196.0521186;221.3711298;9323.235735
4-10-2017 6:00;1124.748166;2247.876039;126.4975266;174.8199961;206.7713361;196.0627212;221.3829402;9353.465678
4-10-2017 7:00;1125.081721;2248.294525;126.5103821;174.8272118;206.7659414;196.0379455;221.3792164;9655.292281
4-10-2017 8:00;1124.867665;2248.713011;126.7853926;174.8344274;206.7605466;196.0010742;221.3367229;9897.864485
4-10-2017 9:00;1124.5558;2249.131497;127.1844902;174.8416324;206.755152;196.0251877;221.3804333;9825.975155
4-10-2017 10:00;1124.243936;2247.623681;127.3471913;174.8380187;206.7515919;196.0581348;221.3459751;9839.033424
4-10-2017 11:00;1123.932071;2243.891141;127.4175091;174.8248773;206.7498026;196.0875322;221.3315078;9852.091694
4-10-2017 12:00;1123.258954;2241.663847;127.426824;174.8117359;206.7480133;196.0831173;221.3953553;9865.149963
4-10-2017 13:00;1122.157494;2239.918288;127.4460073;174.7985945;206.7462241;196.0449531;221.3723131;9878.208232
4-10-2017 14:00;1121.055272;2235.206767;127.4569197;174.7854531;206.7444348;196.0371857;221.4007376;9891.266502
4-10-2017 15:00;1119.95305;2230.495246;127.3016633;174.7723117;206.7426455;196.0371857;221.2736026;9904.324771
4-10-2017 16:00;1118.850828;2225.783725;127.0064873;174.7591703;206.7408562;195.9813873;221.1891998;10011.42739
4-10-2017 17:00;1117.748606;2244.959331;126.731267;174.7460529;206.7390672;195.9801135;221.2633665;9710.996995
4-10-2017 18:00;1116.646384;2252.528326;126.562945;174.744036;206.7400188;196.0128006;221.2206633;9950.516736
4-10-2017 19:00;1116.847587;2247.216616;126.5034391;174.7512159;206.7436071;196.0454877;221.1238338;9937.459183
4-10-2017 20:00;1121.639139;2241.904905;126.4969803;174.7583958;206.7471955;196.07267;221.1629844;9950.53009
4-10-2017 21:00;1121.001314;2236.593194;126.4916262;174.7655757;206.7507839;196.0562786;221.320228;9949.952098
4-10-2017 22:00;1119.2576;2231.281484;126.4666772;174.7727556;206.7543722;196.0562744;221.2884801;9946.272584
4-10-2017 23:00;1117.513885;2225.969773;126.4716521;174.7799355;206.7579606;196.0588799;221.2609702;9960.866729
5-10-2017 0:00;1115.770171;2220.658063;126.7914318;174.7871154;206.761549;196.0685377;221.2226277;9913.177779
5-10-2017 1:00;1114.414188;2216.539171;127.1809321;174.7942551;206.7651309;196.0090657;221.2091906;10001.62881
5-10-2017 2:00;1118.625038;2216.544052;127.3249453;174.793638;206.7636394;195.9623282;221.2076195;10061.09429
5-10-2017 3:00;1123.967615;2216.898172;127.3858389;174.787234;206.7577502;195.9314955;221.0215706;9939.181608
5-10-2017 4:00;1124.694245;2217.252292;127.3906467;174.7808301;206.751861;195.9983452;221.0662279;9840.148281
5-10-2017 5:00;1124.563734;2217.606412;127.4530274;174.7744261;206.7459718;196.0424299;221.0843785;9836.805472
5-10-2017 6:00;1124.433223;2217.960532;127.3788851;174.7680221;206.7400826;196.0521664;221.0187508;9842.841925
5-10-2017 7:00;1124.302712;2218.314652;127.2875294;174.7616181;206.7341934;196.0616818;220.9899956;9848.878377
5-10-2017 8:00;1124.147059;2218.668772;126.9565623;174.7552141;206.7283042;196.0513087;220.9850695;9854.914829
5-10-2017 9:00;1124.54049;2222.257021;126.6820984;174.7530563;206.7330967;196.0213405;221.0591356;9864.010705
5-10-2017 10:00;1126.374775;2229.924798;126.3560015;174.7384071;206.7387838;196.0370624;221.1003969;9906.469672
5-10-2017 11:00;1125.867444;2237.003064;126.3181195;174.7264708;206.7241765;196.0713179;221.1899839;9995.697419
5-10-2017 12:00;1125.360113;2244.08133;126.3816454;174.7145345;206.7095692;196.0726621;221.3584812;9932.090483
5-10-2017 13:00;1124.852781;2251.159595;126.4638038;174.7025983;206.6949619;196.0093167;221.3088943;9545.946818
5-10-2017 14:00;1124.34545;2258.237861;126.5042721;174.690662;206.6803546;195.999639;221.2709249;9861.125076
5-10-2017 15:00;1123.838119;2248.849331;126.9585889;174.6787258;206.6657474;196.0238343;221.2853975;9786.51053
5-10-2017 16:00;1123.330787;2247.623407;127.2993772;174.6667895;206.6511401;195.98453;221.172981;9405.605272
5-10-2017 17:00;1122.864761;2257.890512;127.3964234;174.6560663;206.6414856;196.0274799;221.1082145;9263.351698
5-10-2017 18:00;1122.561418;2221.292894;127.470046;174.6542664;206.6519296;196.0489592;221.0566443;9249.527435
5-10-2017 19:00;1122.274686;2233.669597;127.4839148;174.6542664;206.6645096;196.0586738;221.1870335;9296.349075
5-10-2017 20:00;1121.987953;2226.855265;127.4584492;174.6542664;206.6770896;196.0683885;221.3069313;9274.554001
5-10-2017 21:00;1121.701221;2225.352469;127.4354196;174.6542664;206.6896695;196.0693001;221.262985;9252.758927
5-10-2017 22:00;1121.414488;2225.313387;127.4250879;174.6542664;206.7022495;196.051921;221.2377776;9230.963853
5-10-2017 23:00;1121.127756;2225.274306;127.1341319;174.6542664;206.7148294;196.0507999;221.0962811;9209.168779
6-10-2017 0:00;1120.841023;2225.235225;126.8404765;174.6542664;206.7274094;196.0560706;221.2483577;9187.373706
6-10-2017 1:00;1121.07008;2225.196143;126.6354052;174.6607298;206.7348942;196.0613413;221.1856546;9165.578632
6-10-2017 2:00;1122.457788;2225.583463;126.5611687;174.701803;206.7221621;196.0425873;221.1526509;9144.260511
6-10-2017 3:00;1117.985095;2224.472708;126.5097045;174.6964698;206.7107642;195.9980035;221.1444855;9220.60741
6-10-2017 4:00;1118.798553;2221.438126;126.4844415;174.6879548;206.7125891;195.984372;221.1444855;9398.783252
6-10-2017 5:00;1116.976107;2218.403543;126.469065;174.6794399;206.7144141;195.9707405;221.1444855;9407.169729
6-10-2017 6:00;1116.595186;2219.032442;126.7923381;174.6709249;206.716239;195.9880471;221.1601332;9287.456523
6-10-2017 7:00;1116.358027;2226.954151;127.1298276;174.66241;206.718064;196.0206456;221.1788733;9572.617712
6-10-2017 8:00;1117.082181;2234.789836;127.2757157;174.653895;206.719889;196.0142497;221.1878135;9479.954626
6-10-2017 9:00;1120.32137;2242.625521;127.3161498;174.6453801;206.7217139;196.0548899;221.2378211;9517.336354
6-10-2017 10:00;1123.692066;2250.461206;127.3833187;174.6374913;206.7239914;196.081983;221.1549811;9501.905284
6-10-2017 11:00;1127.062761;2258.296891;127.3086671;174.6392691;206.7331381;196.0772764;221.1094416;9488.406332
6-10-2017 12:00;1130.433456;2266.132576;127.3662964;174.6443414;206.744604;196.0712473;221.1158034;9480.854944
6-10-2017 13:00;1133.804151;2234.059296;127.2535537;174.6494138;206.7560698;196.0242035;221.2361756;9382.588598
6-10-2017 14:00;1128.879054;2229.056177;126.8944804;174.6636094;206.7546649;195.9748836;221.2075828;9381.369631
6-10-2017 15:00;1116.661546;2240.058461;126.54314;174.6839485;206.7667999;195.9704285;221.3058086;9269.025206
6-10-2017 16:00;1115.547253;2248.129217;126.3968576;174.6986942;206.7667999;195.9704285;221.2969082;9275.618734
6-10-2017 17:00;1115.411527;2255.60467;126.3169621;174.7134398;206.7667999;195.9704285;221.2644566;9358.798958
6-10-2017 18:00;1112.478687;2260.469655;126.3147231;174.7281855;206.7667999;195.9704285;221.232005;9330.838675
6-10-2017 19:00;1109.209025;2240.393831;126.2998616;174.7429311;206.7667999;195.9704285;221.1995533;9294.437768
6-10-2017 20:00;1115.375219;2234.254058;126.2677213;174.7576768;206.7667999;195.9704285;221.1671017;9250.418717
6-10-2017 21:00;1122.731218;2225.602124;126.2862589;174.7685284;206.7656963;195.9704449;221.1338343;9199.168486
6-10-2017 22:00;1125.672868;2218.478474;126.5959812;174.8283539;206.8541175;195.9991301;221.2002183;9289.197129
6-10-2017 23:00;1124.939465;2219.508611;127.0371866;174.8255677;206.844741;196.0051804;221.2532216;9276.96406
7-10-2017 0:00;1124.206062;2220.538747;127.268393;174.8112143;206.8283555;196.0101736;221.2846747;9255.997352
7-10-2017 1:00;1123.472659;2221.568884;127.3695465;174.7968609;206.81197;196.0151669;221.2940465;9235.030644
7-10-2017 2:00;1122.739256;2222.59902;127.3599418;174.7825075;206.7955845;196.0201601;221.3007093;9214.063936
7-10-2017 3:00;1122.005854;2223.629157;127.4221526;174.7681542;206.779199;196.0251533;221.3164765;9193.097227
7-10-2017 4:00;1121.272451;2224.659294;127.4031424;174.7538008;206.7628135;196.0301466;221.2892357;9172.130519
7-10-2017 5:00;1124.03372;2225.689006;127.3696645;174.7394474;206.746428;196.0351195;221.1596201;9193.889949
7-10-2017 6:00;1133.874152;2225.922218;127.0719146;174.7182076;206.7381898;196.0371857;221.1906995;9246.74848
7-10-2017 7:00;1140.461558;2225.429568;126.6306289;174.6862287;206.7381897;196.0371857;221.2742812;9308.300155
7-10-2017 8:00;1132.294083;2225.964117;126.4385687;174.6880285;206.7428016;196.0369181;221.2449158;9349.3479
7-10-2017 9:00;1128.428149;2232.210326;126.3481654;174.7088536;206.7525024;196.0371857;221.1930331;9235.140122
7-10-2017 10:00;1125.780946;2239.168759;126.2681358;174.7052615;206.7525024;196.0425858;221.1657939;9188.753678
7-10-2017 11:00;1123.133743;2246.451207;126.1756538;174.7016694;206.7525024;196.0546271;221.1360035;9416.570342
7-10-2017 12:00;1120.48654;2256.19888;126.2613727;174.6980772;206.7525024;196.0666858;221.120217;9505.252084
7-10-2017 13:00;1117.839337;2266.270404;126.7317947;174.6944851;206.7525024;196.0750605;221.2176051;9357.092596
7-10-2017 14:00;1115.192134;2234.539573;127.0424666;174.690893;206.7525024;196.0753479;221.2196087;9153.221588
7-10-2017 15:00;1116.434219;2221.222435;127.2207353;174.6873009;206.7525024;196.0753479;221.0798227;9157.183394
7-10-2017 16:00;1123.9236;2230.312017;127.2417415;174.6835491;206.7525024;196.0636912;221.090956;9312.150517
7-10-2017 17:00;1121.868189;2234.052766;127.2642031;174.676709;206.7525024;196.0056633;221.0957808;9263.425701
7-10-2017 18:00;1123.012285;2228.548828;127.2610226;174.6686818;206.7523438;195.9249352;221.113325;9173.138374
7-10-2017 19:00;1132.583996;2221.860044;127.2804543;174.682895;206.7345357;195.9757602;221.2173503;9168.178156
7-10-2017 20:00;1129.807395;2231.655895;127.2459651;174.68061;206.7517779;196.0490817;221.2337726;9280.438636
7-10-2017 21:00;1125.344082;2251.129966;126.7680285;174.6787256;206.7750159;196.0725287;221.2948309;9308.38843
7-10-2017 22:00;1120.880769;2241.083692;126.2942221;174.6768412;206.798254;196.0338812;221.3362729;9283.221712
7-10-2017 23:00;1119.827573;2215.882036;125.9831915;174.6749568;206.821492;196.0338966;221.1967709;9388.935827
8-10-2017 0:00;1127.482028;2224.559417;125.9741804;174.7162944;206.7629524;195.9502252;221.2796043;9426.382914
8-10-2017 1:00;1129.870665;2228.365048;125.9317277;174.7586719;206.7381897;195.9074738;221.3854848;9293.631682
8-10-2017 2:00;1129.488929;2229.41411;125.9523953;174.7683469;206.7381897;195.9285313;221.4191039;9244.576408
8-10-2017 3:00;1129.107192;2230.463172;125.9523466;174.7780219;206.7381897;196.0095822;221.3850963;9489.160449
8-10-2017 4:00;1128.725456;2231.512234;125.7662454;174.7876969;206.7381897;196.0155578;221.277648;9453.92567
8-10-2017 5:00;1126.516602;2232.561296;125.6171529;174.7973719;206.7381897;195.975368;221.1566221;9405.938128
8-10-2017 6:00;1121.23954;2229.315255;125.4694953;174.794576;206.7524393;196.0030152;221.2272914;9159.345009
8-10-2017 7:00;1130.014627;2223.419802;125.4422616;174.7963471;206.7553205;196.0709293;221.3281092;9221.93281
8-10-2017 8:00;1135.639273;2221.877179;125.4388111;174.7829759;206.7589015;196.0156541;221.3454775;9326.987781
8-10-2017 9:00;1141.263918;2220.334555;125.4630017;174.7696047;206.7624825;195.9933589;221.3134368;9297.878304
8-10-2017 10:00;1146.888563;2220.238893;125.4529933;174.7562335;206.7660635;195.9734617;221.2494308;9267.329584
8-10-2017 11:00;1135.558312;2231.876608;125.470733;174.7428623;206.7696445;195.9602498;221.3377408;9236.780864
8-10-2017 12:00;1115.802779;2245.242765;125.4487491;174.7294911;206.7732255;195.9557032;221.315438;9206.232144
8-10-2017 13:00;1112.442756;2257.490741;125.4003978;174.7161198;206.7768065;195.9695672;221.4098398;9175.683425
8-10-2017 14:00;1127.558158;2247.988268;125.3661508;174.7038362;206.7797811;195.9844176;221.3969654;9145.134705
8-10-2017 15:00;1117.467182;2230.101251;125.4057634;174.6999287;206.7730404;195.9992679;221.3832517;9125.26431
8-10-2017 16:00;1117.900074;2218.021009;125.4661704;174.6977789;206.7629183;196.0141182;221.369538;9116.419819
8-10-2017 17:00;1118.332965;2217.741715;125.4488497;174.6956291;206.7527963;196.0289685;221.3599271;9107.576032
8-10-2017 18:00;1118.765856;2222.560207;125.4497519;174.6934875;206.7426907;196.0007872;221.3639048;9098.745007
8-10-2017 19:00;1125.065292;2221.933644;125.484253;174.714027;206.7522064;195.9878793;221.3768604;9106.351211
8-10-2017 20:00;1125.252566;2221.275893;125.9043349;174.7114868;206.8239385;195.9525161;221.3287355;9356.629146
8-10-2017 21:00;1124.507259;2220.864885;126.2976629;174.7107326;206.8701186;195.958294;221.3918415;9306.501656
8-10-2017 22:00;1123.734659;2221.687349;126.6760734;174.7358416;206.7336691;196.0203413;221.3857134;9499.867458
8-10-2017 23:00;1123.381733;2221.043514;126.8017778;174.7457803;206.7392488;196.0554225;221.3728153;9475.788059
9-10-2017 0:00;1123.028806;2220.399679;126.8701626;174.7565661;206.7501314;196.0215883;221.2502766;9472.662799
9-10-2017 1:00;1122.675879;2219.755843;126.8390474;174.7673519;206.7610141;196.0132416;221.2367374;9406.547647
9-10-2017 2:00;1122.322952;2219.112008;126.8296894;174.7781376;206.7718967;196.004895;221.2231982;9472.304574
9-10-2017 3:00;1121.970026;2218.468173;126.8319939;174.7889234;206.7827793;195.9965483;221.222676;9433.250513
9-10-2017 4:00;1121.617099;2217.824337;126.6234585;174.7997092;206.793662;195.9882016;221.2368093;9414.725832
9-10-2017 5:00;1121.282801;2217.182548;126.2552791;174.810495;206.8045291;195.9798549;221.26065;9342.943465
9-10-2017 6:00;1124.309713;2216.909912;126.0259459;174.792966;206.7875666;195.9715082;221.2675808;9422.953338
9-10-2017 7:00;1129.81902;2216.909912;125.9256642;174.7413325;206.745297;195.9703878;221.2843168;9360.469864
9-10-2017 8:00;1125.791119;2231.755863;125.9122839;174.7076032;206.7376376;196.0251858;221.3729269;9496.43701
9-10-2017 9:00;1125.378164;2230.748682;125.8730693;174.7072466;206.7238922;195.9968947;221.3679459;9428.506242
9-10-2017 10:00;1127.782489;2228.055731;125.8902392;174.7207581;206.7408677;195.961696;221.2914985;9444.820766
9-10-2017 11:00;1133.099588;2250.060449;126.0985327;174.7238362;206.8155941;195.9455935;221.2676516;9285.959305
9-10-2017 12:00;1131.163944;2247.840339;126.5625484;174.7287804;206.8007554;195.941698;221.3135432;9334.761857
9-10-2017 13:00;1129.2283;2239.508736;126.8955295;174.7337246;206.7859167;195.9395421;221.1400026;9217.226191
9-10-2017 14:00;1127.292656;2233.575249;127.0581461;174.7386687;206.771078;195.9770531;221.091629;9117.319267
9-10-2017 15:00;1125.357012;2227.641761;127.1240677;174.7436129;206.7562393;195.9986496;221.1139;9103.393502
9-10-2017 16:00;1125.035859;2222.701401;127.0982937;174.7398508;206.7443175;196.0199655;221.1295245;9103.655396
9-10-2017 17:00;1118.463775;2219.125354;127.1716723;174.7528091;206.7502418;196.042739;221.1660408;9108.397604
9-10-2017 18:00;1117.599322;2216.62972;127.0957727;174.758293;206.7472423;196.062103;221.2604092;9107.744045
9-10-2017 19:00;1116.73487;2218.013941;126.7754273;174.7642901;206.7435923;196.0459164;221.1945733;9106.869616
9-10-2017 20:00;1116.193817;2219.398161;126.3360105;174.7702873;206.7399422;195.9872413;221.142426;9105.995187
9-10-2017 21:00;1118.095522;2220.782382;126.1163879;174.7762844;206.7362922;195.9885594;221.1213695;9105.120758
9-10-2017 22:00;1120.501403;2222.166603;126.0217083;174.7822816;206.7326422;196.0358214;221.1839222;9104.246328
9-10-2017 23:00;1122.907285;2223.550824;125.9743563;174.7882787;206.7289921;196.0717496;221.2531417;9103.371899
10-10-2017 0:00;1125.306817;2224.935045;125.9233243;174.7942759;206.7254838;196.0400194;221.3132939;9102.502577
10-10-2017 1:00;1124.218488;2226.293652;125.9509999;174.800193;206.7378673;196.0254343;221.1353511;9102.251769
10-10-2017 2:00;1120.194769;2226.987851;125.929578;174.8060268;206.7610517;196.0221124;221.1259389;9102.42765
10-10-2017 3:00;1116.171051;2227.389506;126.1381907;174.8118607;206.7842361;196.0205685;221.1330427;9102.603531
10-10-2017 4:00;1115.658562;2227.791162;126.4048763;174.8176946;206.8074206;196.0440466;221.2378049;9102.779413
10-10-2017 5:00;1121.769877;2233.328235;126.6649539;174.8227043;206.8168492;196.0040159;221.2520023;9102.951113
10-10-2017 6:00;1136.195991;2232.402891;126.784083;174.8252135;206.7408777;195.9367516;221.2608298;9111.437164
10-10-2017 7:00;1146.564691;2214.507869;126.8666441;174.8016485;206.7381897;195.9984559;221.2897604;9116.575388
10-10-2017 8:00;1153.270592;2209.307294;126.8667667;174.7813069;206.7410993;196.0388313;221.2569374;9309.849086
10-10-2017 9:00;1156.200311;2199.075607;126.8115103;174.8165227;206.7443494;196.0515253;221.3115984;9322.535928
10-10-2017 10:00;1155.463465;2203.934737;126.3639005;174.8097756;206.7406069;196.0419926;221.2534431;9546.668705
10-10-2017 11:00;1154.726619;2208.793867;126.0202729;174.7977874;206.7423992;196.0005967;221.29214;9167.916791
10-10-2017 12:00;1153.989772;2193.629468;125.9680139;174.7857992;206.7441915;196.0139392;221.3254873;9108.660575
10-10-2017 13:00;1153.252926;2192.735502;125.9189486;174.773811;206.7459838;196.0284961;221.2994501;9107.800866
10-10-2017 14:00;1152.51608;2196.054947;125.8848475;174.7618228;206.7477762;196.0517131;221.2464916;9106.941157
10-10-2017 15:00;1151.952467;2199.374393;125.9951227;174.7498346;206.7495685;196.0438074;221.3135261;9106.081448
10-10-2017 16:00;1152.241425;2202.693838;125.9811381;174.7378465;206.7513608;196.0385542;221.3590851;9105.221739
10-10-2017 17:00;1152.645313;2206.013284;125.9669252;174.7325681;206.7538205;196.0491676;221.3590851;9104.362029
10-10-2017 18:00;1153.049201;2209.332729;125.9378536;174.7373395;206.7573878;196.059781;221.3591728;9103.50232
10-10-2017 19:00;1153.453088;2212.483039;125.8825515;174.7422088;206.7609719;196.0703944;221.3757376;9103.867952
10-10-2017 20:00;1153.856976;2211.157408;125.8078181;174.7470781;206.764556;196.0805209;221.3858959;9105.886019
