DateTime;ADDITIEF:0320LT130.PNT;ADDITIEF:0320LT230.PNT;ADDITIEF:0320LT310.PNT;ADDITIEF:0320LT333.PNT;ADDITIEF:0320WT010.PNT
26-2-2019 20:00;46.7964044;69.10929022;67.12111079;58.19433383;171.6281499
26-2-2019 21:00;57.12784237;65.59807412;67.10257528;52.84348475;-2.216954309
26-2-2019 22:00;49.60108924;61.8347518;63.08884401;59.82719642;-2.277442946
26-2-2019 23:00;49.83428776;58.25079062;62.77262298;57.38366517;172.2538795
27-2-2019 0:00;57.28087362;62.6527015;62.39176579;52.0677693;20.72194487
27-2-2019 1:00;50.27031292;75.0265505;84.43558885;61.53825498;-2.567516208
27-2-2019 2:00;42.97537345;71.38966175;101.1835938;56.60166008;163.0012571
27-2-2019 3:00;56.61611859;67.69265197;101.0395812;52.45635702;6.432537765
27-2-2019 4:00;50.44477279;64.27016287;98.85502179;62.07347956;-2.290450711
27-2-2019 5:00;45.35233487;60.64861469;96.24961667;55.79776994;172.140057
27-2-2019 6:00;58.20919873;57.10741238;91.97710058;54.20418357;-2.389451775
27-2-2019 7:00;51.16421776;68.07595809;86.77525949;60.85089248;19.11584535
27-2-2019 8:00;45.5798445;74.67312695;85.70871086;54.97260101;79.69555372
27-2-2019 9:00;56.44744992;72.92460958;99.41058813;56.14359042;89.68496463
27-2-2019 10:00;52.68889254;66.89552178;101.1796875;59.70690117;-2.339493425
27-2-2019 11:00;48.4912162;63.47008011;101.1829351;54.1559449;172.1818203
27-2-2019 12:00;54.13125418;59.93828147;101.1814996;58.26925869;-2.293333459
27-2-2019 13:00;45.07625447;56.48888108;101.1796875;58.62428266;145.6638892
27-2-2019 14:00;55.62643459;68.29844617;101.1796875;53.27789433;46.08647819
27-2-2019 15:00;49.57562476;73.27577313;98.00169236;59.77920312;-2.642933685
27-2-2019 16:00;43.51576494;69.69610431;97.48323401;57.76093388;171.7432055
27-2-2019 17:00;54.65046953;66.18115594;97.31492396;52.41316706;-2.286531493
27-2-2019 18:00;46.0313258;62.67959307;93.06006322;62.13239696;105.933171
27-2-2019 19:00;54.24266749;59.45683741;93.04486659;57.18191603;63.91232201
27-2-2019 20:00;55.14634924;58.15621775;93.02501622;53.95407183;-2.204322682
27-2-2019 21:00;52.21721879;57.98509061;92.53469197;51.29578305;-2.288055491
27-2-2019 22:00;44.6622424;65.63659943;88.54664035;61.83256191;122.7953983
27-2-2019 23:00;52.08846319;75.60712058;88.5678066;56.41948558;68.80897208
28-2-2019 0:00;49.20813041;71.91906301;87.37192084;52.62727673;-2.29749976
28-2-2019 1:00;47.11786358;68.36959746;84.14452844;61.85163837;172.1914627
28-2-2019 2:00;53.98405174;64.98871952;84.1765513;55.65301445;-2.299999952
28-2-2019 3:00;45.48240508;61.38330784;82.56635566;54.24468136;123.4428888
28-2-2019 4:00;55.11712499;57.99907091;81.28108641;60.68256568;46.5114294
28-2-2019 5:00;50.90268869;67.9134753;100.9772494;54.85064978;19.34141593
28-2-2019 6:00;47.83381;74.92152805;101.1833916;56.27615893;171.6190923
28-2-2019 7:00;55.91384056;71.09486015;101.1835938;59.56249463;-2.299999952
28-2-2019 8:00;49.79776459;68.79352008;101.1835938;55.60560438;-2.365370574
28-2-2019 9:00;47.6207387;68.82417006;101.1823222;53.14208023;-2.400000095
28-2-2019 10:00;45.29528878;68.83625649;101.1790136;51.14533949;66.94555955
28-2-2019 11:00;56.47089632;68.82685799;101.1797114;50.87989494;102.6712342
28-2-2019 12:00;62.61321466;68.82782024;101.1796875;52.06639067;-2.25914163
28-2-2019 13:00;60.33234923;68.82782759;101.1796875;63.80135214;-2.299999952
28-2-2019 14:00;58.06774069;68.82315041;101.1796875;58.93833589;-2.299999952
28-2-2019 15:00;55.78800199;68.77082737;101.1796875;55.14228351;-2.315178752
28-2-2019 16:00;53.59155588;68.73155547;99.97946626;52.80764711;-2.360767123
28-2-2019 17:00;51.1551313;68.68709099;96.91796875;62.99865322;-2.375577227
28-2-2019 18:00;48.95105706;68.67367626;96.72559983;57.7561043;-2.387844689
28-2-2019 19:00;46.64024317;68.68519162;96.63218277;53.51111592;-2.334154057
28-2-2019 20:00;47.94935935;68.63689327;93.78086147;57.69817766;171.996708
28-2-2019 21:00;63.64752372;68.60941421;92.25234485;60.36749753;-2.214233701
28-2-2019 22:00;62.33023516;68.59615211;92.25390625;55.98071171;-2.299999952
28-2-2019 23:00;60.87917183;68.59703769;91.85401604;51.73808312;-2.299999952
3-1-2019 0:00;46.01459372;50.05121917;74.23553853;60.35835334;121.1061892
3-1-2019 1:00;58.01811804;47.35813847;74.18159954;57.19232051;52.26476203
3-1-2019 2:00;56.85064062;44.3985386;73.71448414;51.9623024;0
3-1-2019 3:00;50.64551214;41.18537767;70.16758798;61.71006397;0
3-1-2019 4:00;44.84176812;57.16973146;70.23149786;56.47688439;97.84022027
3-1-2019 5:00;53.52160817;59.5878444;69.19432798;52.23100201;93.78605934
3-1-2019 6:00;55.92989113;56.96971152;66.22222255;61.86360365;0
3-1-2019 7:00;50.54776949;54.34250033;66.22276235;55.66670026;0
3-1-2019 8:00;45.6179234;51.91784934;64.65425973;53.92177532;36.01520853
3-1-2019 9:00;51.14999095;49.48112676;62.18900333;60.65766346;137.6095791
3-1-2019 10:00;57.37918322;47.20844216;62.23613513;54.88231418;0
3-1-2019 11:00;52.10721012;44.35059955;60.05517723;55.98255333;0
3-1-2019 12:00;47.4346388;41.87123938;58.21555819;61.92366872;0.500516051
3-1-2019 13:00;49.7998086;41.99425566;58.45122144;57.61624047;194.0611053
3-1-2019 14:00;57.07851077;59.82048916;94.34125373;55.84533006;0
3-1-2019 15:00;52.49666805;57.77444437;101.3326111;61.0866717;0
3-1-2019 16:00;49.90683476;57.59056216;101.25641;58.3984055;0
3-1-2019 17:00;48.54896801;57.39750784;101.2426673;54.98070096;0
3-1-2019 18:00;47.34564336;57.11852745;101.2135667;51.66522138;0
3-1-2019 19:00;46.11509551;56.85434555;101.2228179;61.89139826;0
3-1-2019 20:00;45.85673747;56.64874157;101.2232461;59.81975416;172.7452488
3-1-2019 21:00;65.02522342;56.43413897;101.2238152;57.36572235;0.523705803
3-1-2019 22:00;63.77996886;56.19757316;101.2116889;53.56979326;0
3-1-2019 23:00;62.63666228;55.98550565;101.2113107;56.9007096;0
3-2-2019 0:00;51.43523443;75.41178648;86.38337176;61.83392115;-1.670088404
3-2-2019 1:00;45.87227916;70.90521845;86.36742914;56.15963104;171.8629959
3-2-2019 2:00;57.19816529;66.30341671;85.07964078;52.96608165;-1.793444403
3-2-2019 3:00;48.98796119;61.77885364;82.2729211;61.33426864;-1.799999952
3-2-2019 4:00;47.15550311;58.59073757;82.28344575;55.16240957;190.8911356
3-2-2019 5:00;54.1967535;76.44434421;80.17721114;55.62555568;-2.197222294
3-2-2019 6:00;46.27967995;71.90495776;78.25099342;59.825611;122.7429373
3-2-2019 7:00;55.34533209;67.12069692;78.11452592;54.22485379;47.33930297
3-2-2019 8:00;51.23677583;62.50327264;75.37052479;57.46879876;-1.699333325
3-2-2019 9:00;45.42506227;57.02661577;74.10357411;58.64923595;182.8359944
3-2-2019 10:00;50.133988;73.3874366;74.13504519;53.26281787;36.12436802
3-2-2019 11:00;48.25276614;68.32601968;70.61624006;59.18449221;141.8677394
3-2-2019 12:00;48.31534989;62.31718102;70.05057753;57.70782212;47.94872787
3-2-2019 13:00;48.91875207;60.09182071;71.70794917;52.32611189;141.380201
3-2-2019 14:00;47.36364907;74.11326579;67.98399049;60.45943993;65.63389471
3-2-2019 15:00;49.08429795;68.16140941;87.11138442;56.7223569;103.6377995
3-2-2019 16:00;47.129742;62.37053219;101.2031021;52.20983547;68.19758711
3-2-2019 17:00;50.36076613;56.58818417;101.2031021;62.08625017;111.0909831
3-2-2019 18:00;50.02003288;73.96806384;101.1952353;55.75020122;7.384820054
3-2-2019 19:00;47.32028974;70.77519699;101.1885013;54.20831165;171.293443
3-2-2019 20:00;53.87583092;65.92351087;101.1907155;60.69207144;-2.400000095
3-2-2019 21:00;44.17644799;61.00817728;101.1992035;54.81243414;161.9070526
3-2-2019 22:00;55.62086031;56.17428837;99.31265846;56.27723396;19.36721468
3-2-2019 23:00;48.68760825;74.72997135;97.81926848;59.33145225;21.47160622
3-3-2019 0:00;49.11859146;59.00109237;88.76759484;59.43970529;-2.312110664
3-3-2019 1:00;44.29208567;55.25362439;88.13222428;57.7391176;172.2645533
3-3-2019 2:00;58.60492449;72.0806517;87.84748255;52.32004087;19.05471664
3-3-2019 3:00;52.76431898;72.7881677;83.69388084;61.53369832;-2.598492863
3-3-2019 4:00;46.9098811;69.55479604;83.67077176;56.71045904;44.40216058
3-3-2019 5:00;52.64772652;66.46469307;82.70742024;52.32744328;125.132116
3-3-2019 6:00;57.18820754;63.33292759;79.61938171;62.13450045;-2.196897634
3-3-2019 7:00;51.2879566;60.07457487;79.62267663;55.70107226;-2.280791498
3-3-2019 8:00;45.61499652;56.77430942;77.91410765;54.67072845;165.5669466
3-3-2019 9:00;60.68158678;70.52872654;75.57866646;60.63789796;27.96585946
3-3-2019 10:00;54.99476401;73.89755852;91.79539932;54.71154391;-2.571435102
3-3-2019 11:00;48.82108185;70.43898751;101.1886535;57.23310211;-2.600111032
3-3-2019 12:00;46.51202473;67.02570553;101.1971485;59.18809715;171.7718972
3-3-2019 13:00;58.08995467;63.68304572;101.1994698;53.73060896;-2.086050318
3-3-2019 14:00;51.72912857;60.1586199;101.2078362;58.68273536;-2.152999981
3-3-2019 15:00;45.35386082;56.52120702;101.1891143;58.11228378;159.4903842
3-3-2019 16:00;59.54625936;69.42893075;101.1934948;52.71714118;33.83833644
3-3-2019 17:00;54.11594774;73.19372581;97.51052037;61.01303291;-2.399777817
3-3-2019 18:00;46.71476853;69.08838981;97.48272766;57.12628563;51.07346668
3-3-2019 19:00;51.78752066;65.23975542;96.67751777;52.06550026;118.4083188
3-3-2019 20:00;54.26057577;61.14582825;93.04904334;62.40129408;-2.298611065
3-3-2019 21:00;47.20760379;57.1913901;93.07921157;56.15164627;85.92963527
3-3-2019 22:00;54.7046367;63.53963557;91.52214466;54.01530351;105.7761905
3-3-2019 23:00;54.63776892;73.01921874;88.77646087;61.26763949;-2.464047173
3-4-2019 0:00;51.346933;66.37751224;63.1375515;59.64705736;170.0488889
3-4-2019 1:00;66.88273698;65.18582125;63.13316062;54.26669847;-3.555330857
3-4-2019 2:00;58.65105123;60.63150912;79.38211941;56.61954874;-3.429386231
3-4-2019 3:00;56.79445771;59.6386426;79.72758954;61.48758485;-3.337442589
3-4-2019 4:00;52.99463694;57.71811306;79.01982027;54.14375503;-3.201568935
3-4-2019 5:00;53.05083149;54.39872636;75.53885684;55.53251466;170.4533912
3-4-2019 6:00;61.82555646;50.95769028;71.54825368;55.37143926;2.747180928
3-4-2019 7:00;55.84418891;68.45807771;68.04939141;54.9653806;11.36634404
3-4-2019 8:00;50.08099975;67.80684317;72.07937809;54.64070989;164.0074096
3-4-2019 9:00;64.90930809;64.72763037;101.1932162;54.78114358;2.468721332
3-4-2019 10:00;62.06232055;62.78562503;101.1933594;55.8355329;-3.700000048
3-4-2019 11:00;59.96420933;61.60863615;101.192806;53.80310766;-3.585586782
3-4-2019 12:00;58.7534249;60.95763248;101.1933268;58.90083216;-3.485362792
3-4-2019 13:00;53.80591021;58.37579018;99.57548846;54.55069067;-3.347765912
3-4-2019 14:00;48.98727198;55.57331195;97.02441034;55.89257556;167.3600621
3-4-2019 15:00;64.60976077;52.96175091;93.58507252;56.29046905;0.166512218
3-4-2019 16:00;59.82531331;50.36232042;92.30714684;53.31904678;12.49149262
3-4-2019 17:00;54.93152856;70.02382798;88.12849655;58.14378339;2.923871735
3-4-2019 18:00;49.72435841;68.0065404;86.71005791;53.43919924;115.305399
3-4-2019 19:00;62.55261701;65.75387076;83.79632994;57.86175714;50.97670769
3-4-2019 20:00;65.22538778;65.00541667;81.60880465;54.75721507;-3.443163832
3-4-2019 21:00;60.77139024;62.58301908;79.82601298;55.6452607;-3.333556723
3-4-2019 22:00;56.56527653;60.19364994;76.36889477;56.39904481;-0.537108733
3-4-2019 23:00;50.78184736;54.76178606;75.79489591;54.48106624;167.8229921
3-5-2019 0:00;54.58934269;62.69154025;87.26886187;52.46026289;-1.512441142
3-5-2019 1:00;54.17223312;62.72856167;83.69962585;60.11381223;-1.408711395
3-5-2019 2:00;53.77874746;62.71523264;83.24858241;59.13338049;-1.336547711
3-5-2019 3:00;53.43734973;62.76681665;83.27465218;54.94685363;-1.299833397
3-5-2019 4:00;53.09777303;62.75034045;81.98040409;53.07100881;-1.198073481
3-5-2019 5:00;52.62715125;62.74949868;79.22059417;62.75485617;-1.107500026
3-5-2019 6:00;50.32842221;61.33758658;79.2149566;57.03966329;169.7379607
3-5-2019 7:00;64.36071582;57.82275973;78.59139947;51.73026398;-0.133458516
3-5-2019 8:00;58.21712592;54.417186;75.17241671;62.19908361;-2.998833501
3-5-2019 9:00;51.66866069;57.22993118;75.52979318;56.04180429;56.70164065
3-5-2019 10:00;56.44812808;70.56536993;99.28022064;53.73927928;129.9618591
3-5-2019 11:00;60.83561066;67.174204;99.81477914;61.51982639;-2.955170876
3-5-2019 12:00;54.69051698;63.79888944;95.05728068;56.09387835;-2.900000095
3-5-2019 13:00;49.16959854;60.43439995;89.86101272;51.61399301;167.6561628
3-5-2019 14:00;63.62205898;57.05106161;84.65205374;62.88133081;0.243665663
3-5-2019 15:00;57.73900468;53.67435117;84.63466985;57.28933381;-3.001889165
3-5-2019 16:00;51.51747272;50.24482634;83.99140712;51.91046922;88.43039845
3-5-2019 17:00;59.80097032;57.68926229;80.40004146;62.38503346;99.3530343
3-5-2019 18:00;59.944562;67.0376804;80.41478512;56.25747315;-3.516773373
3-5-2019 19:00;53.72973357;63.60936677;79.24588425;52.75441589;5.417653256
3-5-2019 20:00;56.52725311;60.38040484;76.44911968;61.64736424;161.6332033
3-5-2019 21:00;63.80266688;57.3566503;76.47800366;55.29592547;-2.900000095
3-5-2019 22:00;57.88046596;54.18315874;74.52302602;55.19614884;-2.843463961
3-5-2019 23:00;52.36351493;55.18648512;72.23005626;60.07125437;15.1723042
3-6-2019 0:00;56.9429191;55.0332043;89.28768354;59.90027512;103.3391183
3-6-2019 1:00;55.35685887;71.34583646;88.04554539;59.13637005;-0.332873368
3-6-2019 2:00;49.66955396;66.68912746;88.11018591;53.78395801;173.8206184
3-6-2019 3:00;58.32526511;61.74532873;84.97007396;59.91896659;0.185555975
3-6-2019 4:00;49.84533314;57.01885072;84.05610525;58.15246495;109.2082908
3-6-2019 5:00;57.33620294;52.16394002;83.8888639;52.72413996;65.7698468
3-6-2019 6:00;54.26332646;67.83109412;79.94166563;61.99548792;22.45308032
3-6-2019 7:00;54.21446923;64.31355183;79.81918321;57.08827007;169.6410251
3-6-2019 8:00;59.52388182;58.73668117;79.26604142;51.78130736;0.86110739
3-6-2019 9:00;51.08860388;53.01602428;75.82824921;62.84370884;80.51124536
3-6-2019 10:00;57.42797687;57.71517692;75.82471454;56.56207505;115.6525362
3-6-2019 11:00;58.39232639;66.62531586;96.04105571;53.72998238;0.649990478
3-6-2019 12:00;51.89502718;62.0293698;101.1927508;51.28990346;103.8814737
3-6-2019 13:00;60.66254893;57.01877967;101.1760503;62.9222286;72.44282636
3-6-2019 14:00;59.3164169;52.01604694;101.1758562;61.57216535;3.926265777
3-6-2019 15:00;52.99122935;68.4354871;101.1757965;59.00383053;16.64534621
3-6-2019 16:00;53.00239709;66.94459962;101.1759135;56.57247441;175.0711539
3-6-2019 17:00;61.64238973;62.01347483;101.1757965;54.09896929;0.614311924
3-6-2019 18:00;53.06193375;56.35937939;101.1757965;51.60618786;64.19365823
3-6-2019 19:00;57.94020441;52.49753929;101.1501425;60.41431128;130.5461194
3-6-2019 20:00;58.66376426;69.16358812;96.96678517;74.79049951;-0.028250611
3-6-2019 21:00;50.17893583;63.49003958;96.9453125;74.42692956;135.5662966
3-6-2019 22:00;60.67169968;57.91231437;96.95058369;71.17742165;40.0010459
3-6-2019 23:00;56.06673081;52.41794588;96.96533433;65.8715585;2.007761552
3-7-2019 0:00;61.33902423;57.01145251;66.39622469;57.80654289;5.42131536
3-7-2019 1:00;51.58189862;51.69776682;65.23678585;60.63575199;32.19543749
3-7-2019 2:00;52.16222221;51.71337069;65.16658851;57.01184438;170.9465232
3-7-2019 3:00;54.36987279;65.10768899;65.27770061;53.3854319;21.9970656
3-7-2019 4:00;53.66047211;59.37921566;63.17720282;55.45401294;159.7360247
3-7-2019 5:00;56.64262661;54.09584393;61.31272613;61.31813071;4.449385444
3-7-2019 6:00;50.24452275;50.70202552;61.31261165;57.69661503;100.4586541
3-7-2019 7:00;59.67000816;59.17607003;61.35782717;54.10350318;99.03850588
3-7-2019 8:00;59.34999883;67.86074166;60.38004144;51.41238697;4.289805438
3-7-2019 9:00;53.13737822;64.6351061;57.81844879;63.64217841;57.67182866
3-7-2019 10:00;55.99663979;59.27214807;61.0924481;60.88593249;124.5433567
3-7-2019 11:00;55.32022469;53.58491961;61.25108548;58.454887;32.06282381
3-7-2019 12:00;56.47189249;54.16044161;66.86658012;56.01529682;170.9780326
3-7-2019 13:00;58.25107021;67.16198396;101.1787457;53.57984761;3.421567362
3-7-2019 14:00;53.18511838;61.43927475;101.1816025;51.12919663;180.1152139
3-7-2019 15:00;60.3046634;56.05671109;101.1816025;62.70918116;3.570270556
3-7-2019 16:00;50.52133778;50.728797;101.1884467;61.40498111;159.610341
3-7-2019 17:00;60.19176498;61.42075992;101.1816456;58.97367837;43.22757936
3-7-2019 18:00;52.51293024;63.70583009;101.1757965;56.53124159;50.18122901
3-7-2019 19:00;54.30753193;58.17178314;101.1759396;54.08341416;131.4418803
3-7-2019 20:00;54.36448911;52.56849464;101.1757965;51.61458932;4.709801081
3-7-2019 21:00;50.89570404;49.3198934;101.1795781;59.95231469;198.6855589
3-7-2019 22:00;56.82239848;65.70617609;101.1836794;61.88759954;2.48231536
3-7-2019 23:00;50.40950959;62.36328526;101.2548006;58.85555922;67.72106363
3-8-2019 0:00;;4.032082063;3.601477118;-0.383795467;3.587922094
3-8-2019 1:00;;4.041342664;3.486288272;-0.400818539;3.734627765
3-8-2019 2:00;;4.042402968;3.453412443;-0.375615768;3.8868654
3-8-2019 3:00;;4.036238911;3.433008389;-0.353376696;4.062366024
3-8-2019 4:00;;4.015920676;3.383671036;-0.374775825;4.258248034
3-8-2019 5:00;;4.006833367;3.445570294;-0.367190183;4.481804073
3-8-2019 6:00;;4.031301382;3.496093988;-0.334002241;4.714360437
3-8-2019 7:00;;3.990768321;3.496093988;-0.309470395;4.971701277
3-8-2019 8:00;;3.964891582;3.525356865;-0.335134742;5.243981296
3-8-2019 9:00;;4.004491944;3.580077887;-0.259437138;5.549026509
3-8-2019 10:00;;4.019538073;3.580077887;-0.295625215;5.867187817
3-8-2019 11:00;;4.090358147;3.532334351;-0.297672118;6.154643163
3-8-2019 12:00;;4.125761522;3.494141102;-0.283672985;6.425084099
3-8-2019 13:00;;4.155652375;3.484176492;-0.272536226;6.721413539
3-8-2019 14:00;;4.144891454;3.416476119;-0.287954678;6.992900118
3-8-2019 15:00;;4.175383292;3.57854537;-0.348715201;7.25236086
3-8-2019 16:00;;4.141191855;3.695436661;-0.293716174;7.512528794
3-8-2019 17:00;;4.109285938;3.587140702;-0.350393633;7.772136835
3-8-2019 18:00;;4.091696544;3.517819468;0.315265449;8.001578887
3-8-2019 19:00;;4.088091422;3.506097833;12.43913743;8.249920755
3-8-2019 20:00;;4.082579579;3.648079094;-0.310001863;8.473325475
3-8-2019 21:00;;4.080366201;3.781123412;-0.435964677;8.672202009
3-8-2019 22:00;;4.009752098;3.617930488;-0.441779068;8.888259959
3-8-2019 23:00;;4.002362619;3.447833864;-0.400784324;9.1267478
3-9-2019 0:00;52.34505321;61.97650739;50.59314305;51.9071223;22.19274988
3-9-2019 1:00;53.66760314;57.58570215;50.30862901;47.22199357;153.1135876
3-9-2019 2:00;57.99836579;53.32980546;46.48794447;55.33261478;0.831289269
3-9-2019 3:00;49.9485825;66.597774;46.49071131;51.67361008;144.4736154
3-9-2019 4:00;59.51095424;68.65034702;46.52500716;48.12077029;50.06815538
3-9-2019 5:00;56.06410117;64.75115019;44.97104526;49.34980998;0.808778097
3-9-2019 6:00;51.05755173;60.49039072;42.94763136;57.5167931;174.5217996
3-9-2019 7:00;62.11530524;56.29022176;42.95883898;54.5843847;0.882022361
3-9-2019 8:00;52.66700287;51.23442652;42.95869434;51.0517381;84.04574175
3-9-2019 9:00;55.13124686;55.09900188;41.72263735;47.39653984;110.3837732
3-9-2019 10:00;51.29891971;62.45979431;66.43979794;56.35309688;120.8417924
3-9-2019 11:00;56.08258553;55.3651566;101.171875;50.80669695;54.38021766
3-9-2019 12:00;49.21345735;48.68511285;101.171875;48.85297244;171.9088293
3-9-2019 13:00;57.46361951;60.93754904;101.171875;55.64013663;21.71047681
3-9-2019 14:00;51.06692534;58.39419809;101.171875;50.40260364;174.4416562
3-9-2019 15:00;55.2995036;52.33378269;100.8704918;49.99594168;14.55096746
3-9-2019 16:00;50.90677982;69.2396318;100.1378472;55.20530511;179.190783
3-9-2019 17:00;57.02917754;64.74220842;100.0721473;49.97382331;0.815939127
3-9-2019 18:00;51.43917606;57.66981819;97.8879226;50.75708731;174.6542625
3-9-2019 19:00;58.29942228;53.25346903;95.99062911;55.29087115;0.822776462
3-9-2019 20:00;50.40569231;62.34264917;96.01150449;52.16098615;96.4213256
3-9-2019 21:00;56.24033953;68.53995144;96.01509165;49.22761073;97.42367651
3-9-2019 22:00;55.92358339;64.12256824;95.4820343;46.23865167;0.859056609
3-9-2019 23:00;52.94403707;59.75740219;91.83096483;56.43269007;174.5907283
3-10-2019 0:00;55.61184874;67.23556793;101.006359;50.90576689;19.99152785
3-10-2019 1:00;53.2877132;66.71008773;96.80459369;50.03663381;175.0657815
3-10-2019 2:00;62.59421331;62.48766964;92.20520219;49.91697376;1.607155026
3-10-2019 3:00;54.94985967;58.11636409;87.67925927;50.03787889;1.544450733
3-10-2019 4:00;50.40790696;53.8137111;83.53115679;50.34488431;174.833364
3-10-2019 5:00;61.6135519;60.3828326;79.17410064;50.35138964;20.17176227
3-10-2019 6:00;53.69356391;68.86086708;74.95044239;50.38007537;42.53619781
3-10-2019 7:00;57.50521081;64.6891539;70.75513838;50.12863553;134.033265
3-10-2019 8:00;60.11674473;60.04514251;66.60557556;50.1440448;1.605887942
3-10-2019 9:00;52.66874877;55.76373329;77.46548356;50.12704938;34.90672397
3-10-2019 10:00;55.66309752;55.56478827;74.01607817;50.0129517;160.177535
3-10-2019 11:00;59.60815078;71.18655954;69.85159451;52.33924696;1.616335417
3-10-2019 12:00;58.17106464;70.40453284;68.20766836;55.19413411;1.60227708
3-10-2019 13:00;57.85286756;70.39048252;68.42539856;51.90215045;1.581946242
3-10-2019 14:00;57.40055364;70.30098511;66.44310273;49.51242214;1.588773493
3-10-2019 15:00;56.98598347;70.25661578;64.12063623;54.11164329;1.599833496
3-10-2019 16:00;56.6887907;70.22806403;87.26053762;47.81126639;1.519453838
3-10-2019 17:00;56.28983983;70.21061751;101.171875;57.2238158;1.5
3-10-2019 18:00;55.87324601;70.18816648;101.171875;55.95789022;1.5
3-10-2019 19:00;55.49509063;70.16677164;101.171875;52.0561245;1.5
3-10-2019 20:00;55.14810926;70.10964923;101.171875;46.68795678;1.5
3-10-2019 21:00;54.70461208;70.0856655;101.171875;57.72315397;1.5
3-10-2019 22:00;54.40042287;70.06589749;101.171875;54.28544744;1.5
3-10-2019 23:00;53.94279607;69.98202585;101.171875;50.01068588;1.5
3-11-2019 0:00;55.55895705;62.20042963;100.539746;57.76119857;162.0877637
3-11-2019 1:00;59.89759419;57.51632088;100.5360774;51.36322981;3.799999952
3-11-2019 2:00;51.65606361;52.79846214;99.0461182;48.73185366;50.73869254
3-11-2019 3:00;54.95879243;54.68423247;95.81114194;57.48681038;152.4011795
3-11-2019 4:00;56.96635249;67.30611786;95.86756851;50.35751249;3.323819709
3-11-2019 5:00;49.13605761;62.60531574;94.12178154;51.3009481;173.8037653
3-11-2019 6:00;61.70315102;57.93132769;92.09765625;55.38607214;6.831924415
3-11-2019 7:00;53.8541398;53.27307876;92.09606755;49.37562957;36.43496304
3-11-2019 8:00;53.57442069;53.16086598;89.4665671;52.87783567;167.2292297
3-11-2019 9:00;54.14013989;66.55285557;88.75882136;53.89517028;3.400000095
3-11-2019 10:00;51.96684493;61.56461911;90.52145071;48.33549773;177.141488
3-11-2019 11:00;56.84807515;56.63495634;87.08373675;55.86505239;3.902777759
3-11-2019 12:00;51.5705007;51.7909469;86.51136995;52.80035686;182.0018489
3-11-2019 13:00;60.04597948;67.66955907;86.33128192;47.34972371;20.68752456
3-11-2019 14:00;50.42352456;65.81961383;82.08037417;56.68966975;80.92131755
3-11-2019 15:00;54.59353871;60.78838602;82.0765172;51.83496733;100.0918066
3-11-2019 16:00;51.76785119;55.08889914;81.22595609;47.09825324;94.94208612
3-11-2019 17:00;55.053774;59.28958963;89.26973468;59.25094334;107.7382594
3-11-2019 18:00;50.74223879;66.87309194;101.1776962;50.8171803;139.9709199
3-11-2019 19:00;57.74608661;60.78581792;101.1776962;49.89031475;40.8447821
3-11-2019 20:00;49.69839421;54.71398057;101.1776962;56.94076403;158.9169301
3-11-2019 21:00;57.96376932;60.97776151;101.1776962;49.88380055;42.63349798
3-11-2019 22:00;48.83844381;66.45343237;101.1776962;52.22305201;145.3967529
3-11-2019 23:00;56.03404968;60.31819553;101.1776962;55.10309689;35.39040912
3-12-2019 0:00;57.2773674;57.85587085;101.1875;54.07740616;1.496258582
3-12-2019 1:00;51.31231174;54.2823828;101.1875;48.58668997;132.7375883
3-12-2019 2:00;63.21388628;50.61644113;100.659505;53.79766647;43.83152621
3-12-2019 3:00;60.73228869;46.98201325;100.5237341;53.09761911;1.501667028
3-12-2019 4:00;55.45203742;43.50070511;100.538878;48.36302816;1.5
3-12-2019 5:00;54.67969131;42.96897604;99.62669455;46.11878987;1.506945168
3-12-2019 6:00;51.92956645;41.43998448;96.19414099;57.5903947;43.44858555
3-12-2019 7:00;58.17429484;45.5899231;96.21272538;51.69019922;152.2446658
3-12-2019 8:00;63.66458904;59.50624008;95.79867236;46.75869787;1.807752883
3-12-2019 9:00;58.5808783;56.49702007;92.22084746;57.07035684;2.482347006
3-12-2019 10:00;53.95071439;53.7254781;92.22852325;52.19270331;3.012039084
3-12-2019 11:00;49.40199092;50.75681238;92.23776799;47.43111912;173.922684
3-12-2019 12:00;67.63218252;49.24762775;88.64056141;55.56705642;4.825509125
3-12-2019 13:00;64.92775089;47.26501988;88.2505718;54.74763896;1.5
3-12-2019 14:00;59.73783977;45.01687376;88.2469649;50.70366086;1.5
3-12-2019 15:00;53.88327873;42.68627111;88.08518807;46.74914268;1.5
3-12-2019 16:00;55.18357242;42.37003922;83.82642402;55.85700098;194.7596351
3-12-2019 17:00;64.19465933;60.94454493;83.83737638;50.43853146;1.403003116
3-12-2019 18:00;62.83127994;60.71098679;80.77475354;53.7313407;1.431166511
3-12-2019 19:00;61.586048;60.49818675;79.81624868;56.13738267;1.400278143
3-12-2019 20:00;60.34422513;60.284053;79.82343562;53.61234294;1.399999976
3-12-2019 21:00;58.977487;60.10598871;79.85746092;50.17889802;1.399999976
3-12-2019 22:00;57.84025439;59.89025545;76.83838365;52.41780233;1.408500423
3-12-2019 23:00;56.48314586;59.64849327;75.97023147;49.29150752;1.399999976
13-3-2019 0:00;51.21761718;70.5897041;82.42769958;62.28192606;171.4694348
13-3-2019 1:00;63.16075287;67.00430875;82.30100125;59.33842446;-2.018104593
